"","participantId","clockwise","correct","rt","sessionNo","trialNo","rotation","noise","triggerTime","responseStart","responseEnd"
"8888","4429",TRUE,FALSE,0.7,6,7,0,26,NA,NA,NA
"8889","4429",FALSE,TRUE,0.55,6,8,0,26,NA,NA,NA
"8890","4429",FALSE,TRUE,0.46,6,9,0,26,NA,NA,NA
"8891","4429",FALSE,TRUE,0.47,6,10,0,26,NA,NA,NA
"8892","4429",FALSE,TRUE,0.44,6,11,0,26,NA,NA,NA
"8893","4429",TRUE,TRUE,0.4,6,12,0,26,NA,NA,NA
"8894","4429",FALSE,TRUE,0.43,6,13,0,26,NA,NA,NA
"8895","4429",TRUE,TRUE,0.38,6,14,0,26,NA,NA,NA
"8896","4429",TRUE,TRUE,0.44,6,15,0,26,NA,NA,NA
"8897","4429",TRUE,TRUE,1.63,6,16,0,26,NA,NA,NA
"8898","4429",TRUE,TRUE,0.51,6,17,0,26,NA,NA,NA
"8899","4429",FALSE,FALSE,0.970000000000001,6,18,0,26,NA,NA,NA
"8900","4429",FALSE,TRUE,18.7100000000001,6,19,0,26,NA,NA,NA
"8901","4429",TRUE,TRUE,1.48,6,20,0,26,NA,NA,NA
"8902","4429",TRUE,FALSE,1.83,6,21,0,26,NA,NA,NA
"8903","4429",TRUE,TRUE,0.58,6,22,0,26,NA,NA,NA
"8904","4429",FALSE,FALSE,0.71,6,23,0,26,NA,NA,NA
"8905","4429",TRUE,TRUE,0.42,6,24,0,26,NA,NA,NA
"8906","4429",TRUE,TRUE,2.29999999999999,6,25,0,26,NA,NA,NA
"8907","4429",FALSE,TRUE,0.62,6,26,0,26,NA,NA,NA
"8908","4429",TRUE,TRUE,1.56,6,27,0,26,NA,NA,NA
"8909","4429",FALSE,TRUE,0.81,6,28,0,26,NA,NA,NA
"8910","4429",TRUE,FALSE,0.7,6,29,0,26,NA,NA,NA
"8911","4429",FALSE,TRUE,0.56,6,30,0,26,NA,NA,NA
"8912","4429",TRUE,TRUE,0.990000000000001,6,31,0,26,NA,NA,NA
"8913","4429",TRUE,TRUE,0.51,6,32,0,26,NA,NA,NA
"8914","4429",TRUE,TRUE,0.39,6,33,0,26,NA,NA,NA
"8915","4429",FALSE,TRUE,0.52,6,34,0,26,NA,NA,NA
"8916","4429",FALSE,TRUE,1.58,6,35,0,26,NA,NA,NA
"8917","4429",FALSE,TRUE,0.930000000000001,6,36,0,26,NA,NA,NA
"8918","4429",FALSE,TRUE,0.22,6,37,0,26,NA,NA,NA
"8919","4429",FALSE,TRUE,0.15,6,38,0,26,NA,NA,NA
"8920","4429",FALSE,TRUE,0.21,6,39,0,26,NA,NA,NA
"8921","4429",TRUE,FALSE,0.52,6,40,0,26,NA,NA,NA
"8922","4429",TRUE,TRUE,0.28,6,41,0,26,NA,NA,NA
"8923","4429",TRUE,TRUE,0.29,6,42,0,26,NA,NA,NA
"8924","4429",TRUE,TRUE,0.25,6,43,0,26,NA,NA,NA
"8925","4429",FALSE,TRUE,0.25,6,44,0,26,NA,NA,NA
"8926","4429",TRUE,TRUE,0.17,6,45,0,26,NA,NA,NA
"8927","4429",TRUE,TRUE,0.950000000000001,6,46,0,26,NA,NA,NA
"8928","4429",TRUE,TRUE,0.820000000000001,6,47,0,26,NA,NA,NA
"8929","4429",FALSE,TRUE,0.2,6,48,0,26,NA,NA,NA
"8930","4429",TRUE,FALSE,0.880000000000001,6,49,0,26,NA,NA,NA
"8931","4429",FALSE,TRUE,0.61,6,50,0,26,NA,NA,NA
"8932","4429",FALSE,FALSE,0.4,6,51,0,26,NA,NA,NA
"8933","4429",TRUE,TRUE,0.58,6,52,0,26,NA,NA,NA
"8934","4429",TRUE,TRUE,0.29,6,53,0,26,NA,NA,NA
"8935","4429",TRUE,TRUE,0.54,6,54,0,26,NA,NA,NA
"8936","4429",TRUE,TRUE,0.27,6,55,0,26,NA,NA,NA
"8937","4429",FALSE,TRUE,0.4,6,56,0,26,NA,NA,NA
"8938","4429",TRUE,TRUE,0.35,6,57,0,26,NA,NA,NA
"8939","4429",TRUE,FALSE,0.53,6,58,0,26,NA,NA,NA
"8940","4429",FALSE,TRUE,1.38,6,59,0,26,NA,NA,NA
"8941","4429",FALSE,FALSE,0.81,6,60,0,26,NA,NA,NA
"8942","4429",FALSE,TRUE,0.37,6,61,0,26,NA,NA,NA
"8943","4429",FALSE,FALSE,0.75,6,62,0,26,NA,NA,NA
"8944","4429",TRUE,FALSE,1.27,6,63,0,26,NA,NA,NA
"8945","4429",FALSE,FALSE,1.04,6,64,0,26,NA,NA,NA
"8946","4429",TRUE,FALSE,0.34,6,65,0,26,NA,NA,NA
"8947","4429",TRUE,TRUE,5.21999999999993,6,66,0,26,NA,NA,NA
"8948","4429",TRUE,TRUE,0.35,6,67,0,26,NA,NA,NA
"8949","4429",TRUE,TRUE,0.46,6,68,0,26,NA,NA,NA
"8950","4429",FALSE,TRUE,0.34,6,69,0,26,NA,NA,NA
"8951","4429",FALSE,TRUE,0.3,6,70,0,26,NA,NA,NA
"8952","4429",TRUE,TRUE,0.75,6,71,0,26,NA,NA,NA
"8953","4429",TRUE,TRUE,1.22,6,72,0,26,NA,NA,NA
"8954","4429",TRUE,TRUE,0.24,6,73,0,26,NA,NA,NA
"8955","4429",FALSE,TRUE,0.72,6,74,0,26,NA,NA,NA
"8956","4429",TRUE,TRUE,0.32,6,75,0,26,NA,NA,NA
"8957","4429",FALSE,TRUE,0.24,6,76,0,26,NA,NA,NA
"8958","4429",FALSE,TRUE,0.15,6,77,0,26,NA,NA,NA
"8959","4429",FALSE,TRUE,0.15,6,78,0,26,NA,NA,NA
"8960","4429",FALSE,TRUE,0.27,6,79,0,26,NA,NA,NA
"8961","4429",FALSE,TRUE,0.18,6,80,0,26,NA,NA,NA
"8962","4429",TRUE,FALSE,0.25,6,81,0,26,NA,NA,NA
"8963","4429",TRUE,TRUE,0.28,6,82,0,26,NA,NA,NA
"8964","4429",TRUE,FALSE,0.960000000000001,6,83,0,26,NA,NA,NA
"8965","4429",TRUE,TRUE,0.41,6,84,0,26,NA,NA,NA
"8966","4429",TRUE,FALSE,0.51,6,85,0,26,NA,NA,NA
"8967","4429",TRUE,TRUE,0.65,6,86,0,26,NA,NA,NA
"8968","4429",FALSE,TRUE,1.43,6,87,0,26,NA,NA,NA
"8969","4429",TRUE,TRUE,0.950000000000001,6,88,0,26,NA,NA,NA
"8970","4429",TRUE,TRUE,0.33,6,89,0,26,NA,NA,NA
"8971","4429",TRUE,TRUE,0.39,6,90,0,26,NA,NA,NA
"8972","4429",TRUE,TRUE,0.43,6,91,0,26,NA,NA,NA
"8973","4429",FALSE,TRUE,0.18,6,92,0,26,NA,NA,NA
"8974","4429",FALSE,TRUE,0.23,6,93,0,26,NA,NA,NA
"8975","4429",TRUE,TRUE,0.17,6,94,0,26,NA,NA,NA
"8976","4429",FALSE,TRUE,0.27,6,95,0,26,NA,NA,NA
"8977","4429",FALSE,FALSE,0.22,6,96,0,26,NA,NA,NA
"8978","4429",FALSE,TRUE,0.19,6,97,0,26,NA,NA,NA
"8979","4429",TRUE,TRUE,0.46,6,98,0,26,NA,NA,NA
"8980","4429",FALSE,TRUE,0.29,6,99,0,26,NA,NA,NA
"8981","4429",FALSE,TRUE,0.11,6,100,0,26,NA,NA,NA
"8982","4429",TRUE,TRUE,0.26,6,101,0,26,NA,NA,NA
"8983","4429",TRUE,TRUE,0.6,6,102,0,26,NA,NA,NA
"8984","4429",TRUE,TRUE,0.22,6,103,0,26,NA,NA,NA
"8985","4429",TRUE,TRUE,0.17,6,104,0,26,NA,NA,NA
"8986","4429",FALSE,TRUE,0.39,6,105,0,26,NA,NA,NA
"8987","4429",TRUE,TRUE,0.19,6,106,0,26,NA,NA,NA
"8988","4429",TRUE,TRUE,0.31,6,107,0,26,NA,NA,NA
"8989","4429",FALSE,TRUE,0.18,6,108,0,26,NA,NA,NA
"8990","4429",TRUE,TRUE,0.27,6,109,0,26,NA,NA,NA
"8991","4429",TRUE,FALSE,0.37,6,110,0,26,NA,NA,NA
"8992","4429",FALSE,TRUE,0.61,6,111,0,26,NA,NA,NA
"8993","4429",TRUE,TRUE,0.65,6,112,0,26,NA,NA,NA
"8994","4429",TRUE,FALSE,0.28,6,113,0,26,NA,NA,NA
"8995","4429",TRUE,TRUE,0.68,6,114,0,26,NA,NA,NA
"8996","4429",TRUE,TRUE,0.820000000000001,6,115,0,26,NA,NA,NA
"8997","4429",TRUE,TRUE,0.44,6,116,0,26,NA,NA,NA
"8998","4429",TRUE,TRUE,0.28,6,117,0,26,NA,NA,NA
"8999","4429",FALSE,FALSE,0.2,6,118,0,26,NA,NA,NA
"9000","4429",FALSE,TRUE,0.36,6,119,0,26,NA,NA,NA
"9001","4429",FALSE,TRUE,0.820000000000001,6,120,0,26,NA,NA,NA
"9002","4429",TRUE,FALSE,0.43,6,121,0,26,NA,NA,NA
"9003","4429",FALSE,FALSE,0.59,6,122,0,26,NA,NA,NA
"9004","4429",FALSE,TRUE,0.55,6,123,0,26,NA,NA,NA
"9005","4429",TRUE,TRUE,0.23,6,124,0,26,NA,NA,NA
"9006","4429",FALSE,TRUE,0.32,6,125,0,26,NA,NA,NA
"9007","4429",TRUE,TRUE,0.21,6,126,0,26,NA,NA,NA
"9008","4429",FALSE,TRUE,0.880000000000001,6,127,0,26,NA,NA,NA
"9009","4429",FALSE,TRUE,0.14,6,128,0,26,NA,NA,NA
"9010","4429",FALSE,TRUE,0.57,6,129,0,26,NA,NA,NA
"9011","4429",TRUE,TRUE,0.33,6,130,0,26,NA,NA,NA
"9012","4429",TRUE,FALSE,0.59,6,131,0,26,NA,NA,NA
"9013","4429",FALSE,TRUE,0.840000000000001,6,132,0,26,NA,NA,NA
"9014","4429",TRUE,TRUE,0.29,6,133,0,26,NA,NA,NA
"9015","4429",FALSE,TRUE,0.23,6,134,0,26,NA,NA,NA
"9016","4429",TRUE,TRUE,1.21,6,135,0,26,NA,NA,NA
"9017","4429",TRUE,FALSE,0.6,6,136,0,26,NA,NA,NA
"9018","4429",TRUE,TRUE,0.37,6,137,0,26,NA,NA,NA
"9019","4429",TRUE,TRUE,1.32,6,138,0,26,NA,NA,NA
"9020","4429",FALSE,TRUE,0.17,6,139,0,26,NA,NA,NA
"9021","4429",FALSE,TRUE,0.07,6,140,0,26,NA,NA,NA
"9022","4429",FALSE,FALSE,0.37,6,141,0,26,NA,NA,NA
"9023","4429",FALSE,TRUE,0.25,6,142,0,26,NA,NA,NA
"9024","4429",TRUE,TRUE,0.29,6,143,0,26,NA,NA,NA
"9025","4429",FALSE,TRUE,0.19,6,144,0,26,NA,NA,NA
"9026","4429",TRUE,TRUE,0.3,6,145,0,26,NA,NA,NA
"9027","4429",TRUE,TRUE,0.32,6,146,0,26,NA,NA,NA
"9028","4429",FALSE,TRUE,0.53,6,147,0,26,NA,NA,NA
"9029","4429",TRUE,TRUE,0.27,6,148,0,26,NA,NA,NA
"9030","4429",FALSE,TRUE,0.47,6,149,0,26,NA,NA,NA
"9031","4429",TRUE,TRUE,0.23,6,150,0,26,NA,NA,NA
"9032","4429",FALSE,TRUE,0.09,7,1,0,26,NA,NA,NA
"9033","4429",FALSE,TRUE,0.72,7,2,0,26,NA,NA,NA
"9034","4429",FALSE,TRUE,0.06,7,3,0,26,NA,NA,NA
"9035","4429",TRUE,FALSE,0.06,7,4,0,26,NA,NA,NA
"9036","4429",TRUE,FALSE,0.07,7,5,0,26,NA,NA,NA
"9037","4429",FALSE,TRUE,0.12,7,6,0,26,NA,NA,NA
"9038","4429",TRUE,TRUE,0.09,7,7,0,26,NA,NA,NA
"9039","4429",FALSE,TRUE,0.1,7,8,0,26,NA,NA,NA
"9040","4429",TRUE,TRUE,0.61,7,9,0,26,NA,NA,NA
"9041","4429",TRUE,TRUE,0.49,7,10,0,26,NA,NA,NA
"9042","4429",FALSE,TRUE,0.17,7,11,0,26,NA,NA,NA
"9043","4429",TRUE,FALSE,0.37,7,12,0,26,NA,NA,NA
"9044","4429",TRUE,TRUE,0.71,7,13,0,26,NA,NA,NA
"9045","4429",TRUE,TRUE,0.36,7,14,0,26,NA,NA,NA
"9046","4429",FALSE,TRUE,0.2,7,15,0,26,NA,NA,NA
"9047","4429",FALSE,TRUE,0.23,7,16,0,26,NA,NA,NA
"9048","4429",TRUE,FALSE,0.41,7,17,0,26,NA,NA,NA
"9049","4429",FALSE,TRUE,0.15,7,18,0,26,NA,NA,NA
"9050","4429",FALSE,TRUE,0.4,7,19,0,26,NA,NA,NA
"9051","4429",FALSE,FALSE,5.43999999999993,7,20,0,26,NA,NA,NA
"9052","4429",FALSE,TRUE,0.24,7,21,0,26,NA,NA,NA
"9053","4429",TRUE,FALSE,0.34,7,22,0,26,NA,NA,NA
"9054","4429",FALSE,TRUE,0.14,7,23,0,26,NA,NA,NA
"9055","4429",TRUE,TRUE,0.4,7,24,0,26,NA,NA,NA
"9056","4429",TRUE,TRUE,0.67,7,25,0,26,NA,NA,NA
"9057","4429",TRUE,TRUE,0.37,7,26,0,26,NA,NA,NA
"9058","4429",TRUE,TRUE,0.31,7,27,0,26,NA,NA,NA
"9059","4429",FALSE,TRUE,0.58,7,28,0,26,NA,NA,NA
"9060","4429",TRUE,TRUE,0.2,7,29,0,26,NA,NA,NA
"9061","4429",FALSE,TRUE,0.21,7,30,0,26,NA,NA,NA
"9062","4429",FALSE,TRUE,0.55,7,31,0,26,NA,NA,NA
"9063","4429",TRUE,TRUE,0.39,7,32,0,26,NA,NA,NA
"9064","4429",TRUE,TRUE,0.41,7,33,0,26,NA,NA,NA
"9065","4429",FALSE,TRUE,0.26,7,34,0,26,NA,NA,NA
"9066","4429",TRUE,TRUE,0.18,7,35,0,26,NA,NA,NA
"9067","4429",TRUE,TRUE,0.26,7,36,0,26,NA,NA,NA
"9068","4429",FALSE,TRUE,0.28,7,37,0,26,NA,NA,NA
"9069","4429",TRUE,TRUE,0.47,7,38,0,26,NA,NA,NA
"9070","4429",TRUE,TRUE,0.49,7,39,0,26,NA,NA,NA
"9071","4429",FALSE,TRUE,0.17,7,40,0,26,NA,NA,NA
"9072","4429",TRUE,TRUE,0.14,7,41,0,26,NA,NA,NA
"9073","4429",TRUE,TRUE,0.74,7,42,0,26,NA,NA,NA
"9074","4429",FALSE,TRUE,0.11,7,43,0,26,NA,NA,NA
"9075","4429",FALSE,TRUE,0.23,7,44,0,26,NA,NA,NA
"9076","4429",TRUE,TRUE,0.24,7,45,0,26,NA,NA,NA
"9077","4429",FALSE,TRUE,0.28,7,46,0,26,NA,NA,NA
"9078","4429",FALSE,TRUE,4.00999999999996,7,47,0,26,NA,NA,NA
"9079","4429",TRUE,TRUE,0.13,7,48,0,26,NA,NA,NA
"9080","4429",FALSE,TRUE,0.16,7,49,0,26,NA,NA,NA
"9081","4429",FALSE,TRUE,0.1,7,50,0,26,NA,NA,NA
"9082","4429",TRUE,TRUE,0.06,7,51,0,26,NA,NA,NA
"9083","4429",TRUE,TRUE,0.16,7,52,0,26,NA,NA,NA
"9084","4429",TRUE,TRUE,0.32,7,53,0,26,NA,NA,NA
"9085","4429",TRUE,TRUE,0.850000000000001,7,54,0,26,NA,NA,NA
"9086","4429",TRUE,TRUE,0.18,7,55,0,26,NA,NA,NA
"9087","4429",TRUE,TRUE,0.3,7,56,0,26,NA,NA,NA
"9088","4429",TRUE,TRUE,0.29,7,57,0,26,NA,NA,NA
"9089","4429",TRUE,TRUE,0.33,7,58,0,26,NA,NA,NA
"9090","4429",FALSE,TRUE,0.2,7,59,0,26,NA,NA,NA
"9091","4429",FALSE,TRUE,0.18,7,60,0,26,NA,NA,NA
"9092","4429",TRUE,FALSE,0.11,7,61,0,26,NA,NA,NA
"9093","4429",FALSE,TRUE,0.12,7,62,0,26,NA,NA,NA
"9094","4429",TRUE,TRUE,0.1,7,63,0,26,NA,NA,NA
"9095","4429",TRUE,TRUE,0.32,7,64,0,26,NA,NA,NA
"9096","4429",TRUE,TRUE,0.19,7,65,0,26,NA,NA,NA
"9097","4429",FALSE,TRUE,0.23,7,66,0,26,NA,NA,NA
"9098","4429",FALSE,TRUE,0.2,7,67,0,26,NA,NA,NA
"9099","4429",TRUE,FALSE,0.27,7,68,0,26,NA,NA,NA
"9100","4429",FALSE,TRUE,0.13,7,69,0,26,NA,NA,NA
"9101","4429",FALSE,TRUE,0.25,7,70,0,26,NA,NA,NA
"9102","4429",FALSE,TRUE,0.12,7,71,0,26,NA,NA,NA
"9103","4429",TRUE,TRUE,0.21,7,72,0,26,NA,NA,NA
"9104","4429",FALSE,TRUE,0.08,7,73,0,26,NA,NA,NA
"9105","4429",TRUE,TRUE,0.15,7,74,0,26,NA,NA,NA
"9106","4429",FALSE,TRUE,0.12,7,75,0,26,NA,NA,NA
"9107","4429",FALSE,FALSE,0.11,7,76,0,26,NA,NA,NA
"9108","4429",FALSE,TRUE,0.08,7,77,0,26,NA,NA,NA
"9109","4429",FALSE,TRUE,0.16,7,78,0,26,NA,NA,NA
"9110","4429",TRUE,FALSE,0.37,7,79,0,26,NA,NA,NA
"9111","4429",FALSE,TRUE,0.12,7,80,0,26,NA,NA,NA
"9112","4429",FALSE,TRUE,0.25,7,81,0,26,NA,NA,NA
"9113","4429",FALSE,TRUE,0.12,7,82,0,26,NA,NA,NA
"9114","4429",TRUE,TRUE,0.25,7,83,0,26,NA,NA,NA
"9115","4429",FALSE,TRUE,0.11,7,84,0,26,NA,NA,NA
"9116","4429",FALSE,TRUE,0.18,7,85,0,26,NA,NA,NA
"9117","4429",FALSE,TRUE,0.1,7,86,0,26,NA,NA,NA
"9118","4429",TRUE,TRUE,0.6,7,87,0,26,NA,NA,NA
"9119","4429",FALSE,FALSE,0.36,7,88,0,26,NA,NA,NA
"9120","4429",TRUE,TRUE,0.2,7,89,0,26,NA,NA,NA
"9121","4429",FALSE,TRUE,0.3,7,90,0,26,NA,NA,NA
"9122","4429",FALSE,FALSE,1.79,7,91,0,26,NA,NA,NA
"9123","4429",FALSE,TRUE,0.12,7,92,0,26,NA,NA,NA
"9124","4429",FALSE,FALSE,0.53,7,93,0,26,NA,NA,NA
"9125","4429",FALSE,TRUE,0.21,7,94,0,26,NA,NA,NA
"9126","4429",FALSE,TRUE,0.06,7,95,0,26,NA,NA,NA
"9127","4429",FALSE,FALSE,0.02,7,96,0,26,NA,NA,NA
"9128","4429",FALSE,FALSE,0.53,7,97,0,26,NA,NA,NA
"9129","4429",FALSE,TRUE,0.08,7,98,0,26,NA,NA,NA
"9130","4429",TRUE,TRUE,0.25,7,99,0,26,NA,NA,NA
"9131","4429",TRUE,TRUE,0.21,7,100,0,26,NA,NA,NA
"9132","4429",FALSE,TRUE,0.07,7,101,0,26,NA,NA,NA
"9133","4429",TRUE,TRUE,0.59,7,102,0,26,NA,NA,NA
"9134","4429",TRUE,TRUE,0.25,7,103,0,26,NA,NA,NA
"9135","4429",TRUE,TRUE,0.17,7,104,0,26,NA,NA,NA
"9136","4429",FALSE,TRUE,0.79,7,105,0,26,NA,NA,NA
"9137","4429",TRUE,TRUE,0.14,7,106,0,26,NA,NA,NA
"9138","4429",TRUE,TRUE,0.14,7,107,0,26,NA,NA,NA
"9139","4429",FALSE,TRUE,0.13,7,108,0,26,NA,NA,NA
"9140","4429",FALSE,TRUE,0.11,7,109,0,26,NA,NA,NA
"9141","4429",TRUE,TRUE,0.18,7,110,0,26,NA,NA,NA
"9142","4429",TRUE,FALSE,0.39,7,111,0,26,NA,NA,NA
"9143","4429",FALSE,TRUE,0.18,7,112,0,26,NA,NA,NA
"9144","4429",TRUE,TRUE,0.17,7,113,0,26,NA,NA,NA
"9145","4429",FALSE,TRUE,0.37,7,114,0,26,NA,NA,NA
"9146","4429",TRUE,TRUE,0.44,7,115,0,26,NA,NA,NA
"9147","4429",FALSE,TRUE,0.44,7,116,0,26,NA,NA,NA
"9148","4429",FALSE,TRUE,0.19,7,117,0,26,NA,NA,NA
"9149","4429",TRUE,FALSE,0.19,7,118,0,26,NA,NA,NA
"9150","4429",FALSE,FALSE,0.25,7,119,0,26,NA,NA,NA
"9151","4429",TRUE,FALSE,0.05,7,120,0,26,NA,NA,NA
"9152","4429",FALSE,FALSE,0.26,7,121,0,26,NA,NA,NA
"9153","4429",TRUE,TRUE,0.37,7,122,0,26,NA,NA,NA
"9154","4429",TRUE,TRUE,0.32,7,123,0,26,NA,NA,NA
"9155","4429",FALSE,TRUE,0.24,7,124,0,26,NA,NA,NA
"9156","4429",TRUE,FALSE,0.45,7,125,0,26,NA,NA,NA
"9157","4429",TRUE,TRUE,0.07,7,126,0,26,NA,NA,NA
"9158","4429",FALSE,TRUE,0.51,7,127,0,26,NA,NA,NA
"9159","4429",TRUE,TRUE,0.17,7,128,0,26,NA,NA,NA
"9160","4429",TRUE,TRUE,0.16,7,129,0,26,NA,NA,NA
"9161","4429",TRUE,TRUE,0.35,7,130,0,26,NA,NA,NA
"9162","4429",FALSE,FALSE,0.18,7,131,0,26,NA,NA,NA
"9163","4429",TRUE,TRUE,0.54,7,132,0,26,NA,NA,NA
"9164","4429",TRUE,TRUE,0.35,7,133,0,26,NA,NA,NA
"9165","4429",TRUE,TRUE,0.18,7,134,0,26,NA,NA,NA
"9166","4429",FALSE,TRUE,0.06,7,135,0,26,NA,NA,NA
"9167","4429",TRUE,TRUE,0.19,7,136,0,26,NA,NA,NA
"9168","4429",FALSE,TRUE,0.13,7,137,0,26,NA,NA,NA
"9169","4429",TRUE,TRUE,0.09,7,138,0,26,NA,NA,NA
"9170","4429",TRUE,TRUE,0.26,7,139,0,26,NA,NA,NA
"9171","4429",TRUE,TRUE,0.03,7,140,0,26,NA,NA,NA
"9172","4429",TRUE,TRUE,0.03,7,141,0,26,NA,NA,NA
"9173","4429",FALSE,TRUE,0.31,7,142,0,26,NA,NA,NA
"9174","4429",FALSE,FALSE,0.23,7,143,0,26,NA,NA,NA
"9175","4429",FALSE,TRUE,0.35,7,144,0,26,NA,NA,NA
"9176","4429",FALSE,FALSE,0.73,7,145,0,26,NA,NA,NA
"9177","4429",TRUE,TRUE,0.18,7,146,0,26,NA,NA,NA
"9178","4429",TRUE,FALSE,0.27,7,147,0,26,NA,NA,NA
"9179","4429",FALSE,TRUE,0.04,7,148,0,26,NA,NA,NA
"9180","4429",FALSE,TRUE,0.34,7,149,0,26,NA,NA,NA
"9181","4429",TRUE,TRUE,0.21,7,150,0,26,NA,NA,NA
"9182","4440",FALSE,TRUE,6.6399999999999,1,1,0,0,NA,NA,NA
"9183","4440",FALSE,TRUE,2.85999999999998,1,2,0,0,NA,NA,NA
"9184","4440",TRUE,FALSE,6.6499999999999,1,3,0,0,NA,NA,NA
"9185","4440",FALSE,TRUE,5.12999999999994,1,4,0,0,NA,NA,NA
"9186","4440",TRUE,TRUE,4.76999999999994,1,5,0,0,NA,NA,NA
"9187","4440",FALSE,TRUE,1.32,1,6,0,0,NA,NA,NA
"9188","4440",FALSE,TRUE,2.98999999999998,1,7,1,0,NA,NA,NA
"9189","4440",TRUE,TRUE,1.74,1,8,1,0,NA,NA,NA
"9190","4440",FALSE,TRUE,0.850000000000001,1,9,1,0,NA,NA,NA
"9191","4440",FALSE,TRUE,0.8,1,10,2,0,NA,NA,NA
"9192","4440",TRUE,TRUE,0.61,1,11,2,0,NA,NA,NA
"9193","4440",FALSE,TRUE,0.960000000000001,1,12,2,0,NA,NA,NA
"9194","4440",FALSE,TRUE,0.7,1,13,3,0,NA,NA,NA
"9195","4440",TRUE,TRUE,0.7,1,14,3,0,NA,NA,NA
"9196","4440",TRUE,TRUE,0.820000000000001,1,15,3,0,NA,NA,NA
"9197","4440",TRUE,TRUE,0.73,1,16,4,0,NA,NA,NA
"9198","4440",FALSE,TRUE,0.65,1,17,4,0,NA,NA,NA
"9199","4440",TRUE,TRUE,0.68,1,18,4,0,NA,NA,NA
"9200","4440",FALSE,FALSE,1.22,1,19,5,0,NA,NA,NA
"9201","4440",TRUE,FALSE,0.67,1,20,4,0,NA,NA,NA
"9202","4440",FALSE,TRUE,1.46,1,21,3,0,NA,NA,NA
"9203","4440",TRUE,TRUE,0.54,1,22,3,0,NA,NA,NA
"9204","4440",TRUE,TRUE,0.55,1,23,3,0,NA,NA,NA
"9205","4440",TRUE,TRUE,0.49,1,24,4,0,NA,NA,NA
"9206","4440",FALSE,TRUE,0.7,1,25,4,0,NA,NA,NA
"9207","4440",FALSE,FALSE,1.33,1,26,4,0,NA,NA,NA
"9208","4440",TRUE,TRUE,0.47,1,27,3,0,NA,NA,NA
"9209","4440",TRUE,TRUE,0.52,1,28,3,0,NA,NA,NA
"9210","4440",TRUE,TRUE,0.48,1,29,3,0,NA,NA,NA
"9211","4440",FALSE,TRUE,1.23,1,30,4,0,NA,NA,NA
"9212","4440",FALSE,FALSE,0.65,1,31,4,0,NA,NA,NA
"9213","4440",TRUE,TRUE,0.970000000000001,1,32,3,0,NA,NA,NA
"9214","4440",FALSE,TRUE,0.7,1,33,3,0,NA,NA,NA
"9215","4440",FALSE,FALSE,0.66,1,34,3,0,NA,NA,NA
"9216","4440",TRUE,TRUE,0.51,1,35,2,0,NA,NA,NA
"9217","4440",TRUE,TRUE,0.43,1,36,2,0,NA,NA,NA
"9218","4440",TRUE,TRUE,0.45,1,37,2,0,NA,NA,NA
"9219","4440",FALSE,FALSE,0.48,1,38,3,0,NA,NA,NA
"9220","4440",FALSE,FALSE,6.20999999999991,1,39,2,0,NA,NA,NA
"9221","4440",TRUE,TRUE,1.12,1,40,1,0,NA,NA,NA
"9222","4440",FALSE,FALSE,1.05,1,41,1,0,NA,NA,NA
"9223","4440",TRUE,TRUE,0.890000000000001,1,42,0,0,NA,NA,NA
"9224","4440",TRUE,TRUE,0.64,1,43,0,0,NA,NA,NA
"9225","4440",FALSE,FALSE,0.990000000000001,1,44,0,0,NA,NA,NA
"9226","4440",TRUE,TRUE,0.8,1,45,0,0,NA,NA,NA
"9227","4440",TRUE,TRUE,0.72,1,46,0,0,NA,NA,NA
"9228","4440",FALSE,FALSE,0.69,1,47,0,0,NA,NA,NA
"9229","4440",FALSE,FALSE,3.01999999999998,1,48,0,0,NA,NA,NA
"9230","4440",TRUE,TRUE,0.79,1,49,0,0,NA,NA,NA
"9231","4440",TRUE,TRUE,0.68,1,50,0,0,NA,NA,NA
"9232","4440",TRUE,TRUE,1.53,1,51,0,0,NA,NA,NA
"9233","4440",TRUE,TRUE,0.5,1,52,1,0,NA,NA,NA
"9234","4440",TRUE,TRUE,0.65,1,53,1,0,NA,NA,NA
"9235","4440",FALSE,FALSE,0.980000000000001,1,54,1,0,NA,NA,NA
"9236","4440",TRUE,TRUE,1.36,1,55,0,0,NA,NA,NA
"9237","4440",TRUE,TRUE,0.52,1,56,0,0,NA,NA,NA
"9238","4440",TRUE,TRUE,1.07,1,57,0,0,NA,NA,NA
"9239","4440",FALSE,FALSE,0.970000000000001,2,1,0,0,NA,NA,NA
"9240","4440",TRUE,TRUE,0.7,2,2,0,0,NA,NA,NA
"9241","4440",TRUE,TRUE,1.54,2,3,0,0,NA,NA,NA
"9242","4440",FALSE,FALSE,0.81,2,4,0,0,NA,NA,NA
"9243","4440",FALSE,TRUE,0.77,2,5,0,0,NA,NA,NA
"9244","4440",FALSE,FALSE,1.29,2,6,0,0,NA,NA,NA
"9245","4440",FALSE,FALSE,0.900000000000001,2,7,0,0,NA,NA,NA
"9246","4440",FALSE,TRUE,0.910000000000001,2,8,0,0,NA,NA,NA
"9247","4440",FALSE,TRUE,0.960000000000001,2,9,0,0,NA,NA,NA
"9248","4440",TRUE,TRUE,0.73,2,10,0,0,NA,NA,NA
"9249","4440",TRUE,TRUE,0.61,2,11,0,1,NA,NA,NA
"9250","4440",TRUE,TRUE,0.64,2,12,0,1,NA,NA,NA
